FromCustomerId;ToCustomerId;AffiliationStatus;MainAddressFlag;Position
001P4000004axgTIAQ;001P4000004YXUrIAO;ACT;true;
001P4000004axVWIAY;001P4000004YXUrIAO;ACT;true;
001P4000004b0YKIAY;001P4000004YsFNIA0;ACT;false;
001P4000004aTjGIAU;001P4000005QTIpIAO;ACT;true;
001P4000007cNimIAE;001P4000004Z9uOIAS;ACT;true;
001P4000007cNimIAE;001P4000004YeZAIA0;ACT;false;
001P4000004az3UIAQ;001P4000004ZXVWIA4;INA;false;
001P4000004az3UIAQ;001P4000005QOwjIAG;ACT;true;
001P4000004b33IIAQ;001P4000004Z24xIAC;ACT;true;
001P4000004aoo0IAA;001P4000004YpxWIAS;ACT;true;
001P4000004azitIAA;001P4000004YZy1IAG;ACT;false;
001P4000004azRIIAY;001P4000004YNwDIAW;ACT;true;
001P4000004b1z1IAA;001P4000004YmcsIAC;ACT;true;
001P4000004b2dVIAQ;001P4000004YQjaIAG;ACT;false;
001P4000004b3XlIAI;001P4000004YnfdIAC;ACT;true;
001P4000004b31ZIAQ;001P4000004YaGmIAK;ACT;true;
001P4000004b1e9IAA;001P4000004ZIx8IAG;ACT;false;
001P4000004axIfIAI;001P4000004Z3xZIAS;ACT;true;
001P4000004axIfIAI;001P4000004YYX8IAO;INA;false;
001P4000004b2jiIAA;001P4000004YaGmIAK;ACT;true;
001P4000004b2jjIAA;001P4000004YenDIAS;ACT;true;
001P4000004as6EIAQ;001P4000004ZBBMIA4;ACT;true;
001P4000004aig2IAA;001P4000005Qn7CIAS;ACT;true;
001P4000004b380IAA;001P4000004Z7XvIAK;INA;false;
001P4000004b380IAA;001P4000005QnlQIAS;ACT;true;
001P4000004b3fwIAA;001P4000004YPlOIAW;INA;false;
001P4000004b3fwIAA;001P4000005R6HlIAK;ACT;true;
001P4000004b3fxIAA;001P4000007cQqKIAU;INA;false;
001P4000004b527IAA;001P4000004Z0bxIAC;ACT;false;
001P4000004b3o2IAA;001P4000004ZScCIAW;ACT;true;
001P4000004b3pSIAQ;001P4000004YgeQIAS;ACT;true;
001P4000004b3BUIAY;001P4000004ZXN4IAO;ACT;true;
001P4000004b4SKIAY;001P4000004YgeQIAS;INA;false;
001P4000004b4SKIAY;001P4000004Ygr1IAC;ACT;true;
001P4000004b4lYIAQ;001P4000004ZKADIA4;ACT;true;
001P4000004b4lbIAA;001P4000004YBDOIA4;ACT;true;
001P4000005RAIKIA4;001P4000004YgzKIAS;INA;false;
001P4000004b3fxIAA;001P4000005QVLWIA4;ACT;true;
001P4000004b43zIAA;001P4000005QIlOIAW;ACT;true;
001P4000004b4gvIAA;001P4000005Pxi1IAC;ACT;true;
001P4000004b4gvIAA;001P4000004YeH7IAK;INA;false;
001P4000004b4juIAA;001P4000004YnCaIAK;INA;false;
001P4000004b4juIAA;001P4000004YOqlIAG;INA;false;
001P4000004b4juIAA;001P4000005QBY7IAO;ACT;true;
001P4000004b4juIAA;001P4000004Yu5oIAC;INA;false;
001P4000004b4juIAA;001P4000005QTIpIAO;INA;false;
001P4000005RAIKIA4;001P4000004ZKftIAG;ACT;true;
001P4000005RAIKIA4;001P4000004Ygg2IAC;ACT;false;
001P4000004b6liIAA;001P4000004YyXhIAK;ACT;true;
001P4000004b6ljIAA;001P4000004YyXhIAK;ACT;true;
001P4000004b6aeIAA;001P4000004YY7NIAW;ACT;true;
001P4000004b3ITIAY;001P4000004ZB57IAG;ACT;true;
001P4000004b6AeIAI;001P4000004ZB57IAG;ACT;true;
001P4000004b3RGIAY;001P4000004YRlTIAW;ACT;true;
001P4000004b4EMIAY;001P4000004YXqdIAG;ACT;true;
001P4000004b3j5IAA;001P4000004Y8UdIAK;ACT;true;
001P4000004b6fSIAQ;001P4000004Yi1oIAC;ACT;true;
001P4000004b6AqIAI;001P4000004YLL2IAO;ACT;true;
001P4000004b6lrIAA;001P4000004YyyMIAS;ACT;true;
001P4000004b7mfIAA;001P4000004ZBBMIA4;ACT;false;
001P4000004b86FIAQ;001P4000004Z87XIAS;ACT;true;
001P4000005RAIKIA4;001P4000004YjCDIA0;ACT;false;
001P4000004b4NPIAY;001P4000004YkiwIAC;INA;false;
001P4000004b4NPIAY;001P4000005Q76EIAS;ACT;true;
001P4000007cVOaIAM;001P4000007cRspIAE;ACT;true;
001P4000004b56YIAQ;001P4000004YfmfIAC;ACT;false;
001P4000007cVObIAM;001P4000004YmAUIA0;ACT;true;
001P4000004b6M8IAI;001P4000005QtngIAC;ACT;true;
001P4000004b1O7IAI;001P4000005QBGPIA4;ACT;true;
001P4000004b7C7IAI;001P4000005R7sFIAS;ACT;true;
001P4000004b4AgIAI;001P4000005R1IIIA0;ACT;true;
001P4000004b8O8IAI;001P4000004ZPtBIAW;INA;false;
001P4000004b8O8IAI;001P4000005QMwXIAW;ACT;true;
001P4000004b3t5IAA;001P4000007cXIJIA2;INA;false;
001P4000004b3t5IAA;001P4000005Q3CKIA0;ACT;true;
001P4000004b3t6IAA;001P4000005QYzKIAW;INA;false;
001P4000004b3t6IAA;001P4000005QrlnIAC;ACT;true;
001P4000004b5zlIAA;001P4000004ZCVqIAO;ACT;true;
001P4000004b9N3IAI;001P4000004ZSr2IAG;ACT;true;
001P4000004b9GmIAI;001P4000004Z1mAIAS;ACT;true;
001P4000004b7odIAA;001P4000004Z8oqIAC;ACT;true;
001P4000004b7oeIAA;001P4000004ZScDIAW;ACT;true;
001P4000004b8hHIAQ;001P4000004ZScCIAW;ACT;true;
001P4000004b55FIAQ;001P4000004YgeQIAS;ACT;true;
001P4000004b7BsIAI;001P4000004ZDnQIAW;ACT;true;
001P4000004b7C2IAI;001P4000004YbwNIAS;ACT;false;
001P4000004b60MIAQ;001P4000004ZHZ5IAO;ACT;true;
001P4000004b7tQIAQ;001P4000004ZGfmIAG;ACT;false;
001P4000004b8EdIAI;001P4000004ZP4yIAG;ACT;true;
001P4000004b7taIAA;001P4000004Z9TPIA0;ACT;true;
001P4000004b69bIAA;001P4000004Yk6VIAS;ACT;true;
001P4000004b69bIAA;001P4000004ZLpvIAG;ACT;false;
001P4000004b9q7IAA;001P4000004YJEYIA4;ACT;true;
001P4000004b9i5IAA;001P4000004Z9BxIAK;ACT;true;
001P4000004b9qDIAQ;001P4000004YdJVIA0;ACT;true;
001P4000004b8JQIAY;001P4000004Z3zRIAS;ACT;true;
001P4000004bAEIIA2;001P4000004ZLpvIAG;ACT;true;
001P4000004b2H0IAI;001P4000004YT5pIAG;ACT;false;
001P4000004b6ENIAY;001P4000004YgnXIAS;ACT;true;
001P4000004bAuDIAU;001P4000004ZIXBIA4;ACT;false;
001P4000004bA2wIAE;001P4000004Z5nrIAC;ACT;true;
001P4000004bA2xIAE;001P4000004Z5nrIAC;ACT;true;
001P4000004bA2yIAE;001P4000004Z5nrIAC;ACT;true;
001P4000004b2cDIAQ;001P4000004YelwIAC;INA;false;
001P4000004b68hIAA;001P4000004Ya7CIAS;ACT;true;
001P4000004b84tIAA;001P4000005Q2wNIAS;ACT;true;
001P4000004b52jIAA;001P4000004YdTDIA0;ACT;true;
001P4000004b1YNIAY;001P4000004YxFYIA0;ACT;true;
001P4000004bAD6IAM;001P4000004Yl3yIAC;ACT;false;
001P4000004bADGIA2;001P4000004Yvb5IAC;ACT;true;
001P4000004b85KIAQ;001P4000004ZWNmIAO;ACT;true;
001P4000004b7pCIAQ;001P4000004ZWNnIAO;ACT;true;
001P4000004b759IAA;001P4000004YavxIAC;ACT;true;
001P4000004b6yzIAA;001P4000004YNHpIAO;ACT;true;
001P4000004b2AeIAI;001P4000004YpVsIAK;ACT;false;
001P4000004b6mSIAQ;001P4000004Z5fkIAC;ACT;true;
001P4000004b6mTIAQ;001P4000004YyyMIAS;ACT;false;
001P4000004b889IAA;001P4000004ZBBMIA4;ACT;true;
001P4000004bBTjIAM;001P4000004ZWwZIAW;ACT;true;
001P4000004b6e1IAA;001P4000005Q7LCIA0;ACT;true;
001P4000004b736IAA;001P4000004YrKnIAK;INA;false;
001P4000004b736IAA;001P4000005QzEhIAK;ACT;true;
001P4000004b92bIAA;001P4000005QQQyIAO;ACT;true;
001P4000004b92bIAA;001P4000004YWq8IAG;INA;false;
001P4000004b7bVIAQ;001P4000005R7nOIAS;INA;false;
001P4000004b7bVIAQ;001P4000005R2J9IAK;ACT;true;
001P4000004bB4IIAU;001P4000004YesAIAS;ACT;true;
001P4000004bB4IIAU;001P4000004Yi7sIAC;ACT;false;
001P4000004b9gnIAA;001P4000004Z24xIAC;ACT;true;
001P4000004b3bHIAQ;001P4000004YcIkIAK;ACT;true;
001P4000004bASpIAM;001P4000004Y6SGIA0;ACT;true;
001P4000004b7q2IAA;001P4000004YfgBIAS;ACT;true;
001P4000004b92pIAA;001P4000004YKtsIAG;ACT;true;
001P4000004b5IDIAY;001P4000004ZHS0IAO;ACT;true;
001P4000004b9HFIAY;001P4000004YruHIAS;ACT;true;
001P4000004bATLIA2;001P4000004YFU6IAO;ACT;true;
001P4000004bATLIA2;001P4000004Y6SKIA0;INA;false;
001P4000004bATLIA2;001P4000004YkyVIAS;INA;false;
001P4000007cRg3IAE;001P4000004YnfnIAC;ACT;true;
001P4000007cXgWIAU;001P4000004Z3uaIAC;ACT;true;
001P4000004b6FCIAY;001P4000005QT3jIAG;ACT;true;
001P4000004b6FCIAY;001P4000004Z6dxIAC;MAT;false;
001P4000004b8ebIAA;001P4000005QteNIAS;INA;false;
001P4000004b8ebIAA;001P4000005QaWkIAK;INA;false;
001P4000004b8ebIAA;001P4000005Q6YNIA0;ACT;true;
001P4000004b7neIAA;001P4000004YuS7IAK;INA;false;
001P4000004b5IdIAI;001P4000004YpXqIAK;ACT;false;
001P4000004bCceIAE;001P4000004Z24xIAC;ACT;true;
001P4000004b9AQIAY;001P4000004YR8VIAW;ACT;true;
001P4000004b9AaIAI;001P4000004YqeeIAC;ACT;true;
001P4000004b93oIAA;001P4000004Z5UvIAK;ACT;true;
001P4000004bBLtIAM;001P4000004ZUquIAG;ACT;true;
001P4000004bCcmIAE;001P4000004YbRoIAK;ACT;true;
001P4000004b7xvIAA;001P4000004YDtcIAG;ACT;true;
001P4000004b7y1IAA;001P4000004ZXXPIA4;ACT;true;
001P4000004b7y7IAA;001P4000004Yi1oIAC;ACT;true;
001P4000004b93yIAA;001P4000004YruZIAS;ACT;false;
001P4000004b7neIAA;001P4000005QpDkIAK;ACT;true;
001P4000004b6XVIAY;001P4000007cOOnIAM;ACT;false;
001P4000004b6XVIAY;001P4000004YoTEIA0;ACT;false;
001P4000004b6MVIAY;001P4000005QwWxIAK;ACT;true;
001P4000004b6MWIAY;001P4000005QteNIAS;ACT;true;
001P4000004b47AIAQ;001P4000005QwWwIAK;ACT;true;
001P4000004b47AIAQ;001P4000005Q7LCIA0;INA;false;
001P4000004bCuUIAU;001P4000005QjMxIAK;INA;false;
001P4000004bCuUIAU;001P4000005QBD7IAO;ACT;true;
001P4000004bCuUIAU;001P4000004YcopIAC;INA;false;
001P4000004bB63IAE;001P4000004YiEaIAK;ACT;true;
001P4000004b7aeIAA;001P4000004YPl1IAG;INA;false;
001P4000004b7aeIAA;001P4000004YPl6IAG;INA;false;
001P4000004b7aeIAA;001P4000004YbSvIAK;INA;false;
001P4000004b7aeIAA;001P4000004YbXwIAK;INA;false;
001P4000004b7aeIAA;001P4000005QylmIAC;ACT;true;
001P4000004bA2EIAU;001P4000004YSTXIA4;INA;false;
001P4000004bA2EIAU;001P4000005QIlOIAW;INA;false;
001P4000004bA2EIAU;001P4000005QBeVIAW;ACT;true;
001P4000004bANwIAM;001P4000004YrqqIAC;ACT;true;
001P4000004bBabIAE;001P4000004ZKyFIAW;INA;false;
001P4000004bDKQIA2;001P4000004YVfKIAW;INA;false;
001P4000004bDKQIA2;001P4000004YWP0IAO;ACT;true;
001P4000004bD0oIAE;001P4000004YTO3IAO;ACT;true;
001P4000004bB4zIAE;001P4000004ZBhVIAW;ACT;true;
001P4000004b5EnIAI;001P4000004ZUChIAO;ACT;true;
001P4000004bDdjIAE;001P4000004ZIAUIA4;ACT;false;
001P4000004b3rYIAQ;001P4000004ZCxgIAG;ACT;true;
001P4000004b9ndIAA;001P4000004ZP4bIAG;ACT;true;
001P4000004b9nfIAA;001P4000004ZP6bIAG;ACT;true;
001P4000004bCPiIAM;001P4000004YTzoIAG;ACT;false;
001P4000004b4oBIAQ;001P4000004YPUlIAO;ACT;true;
001P4000004b9R9IAI;001P4000004YZodIAG;ACT;true;
001P4000004bDZ4IAM;001P4000004ZBeUIAW;ACT;false;
001P4000004b6DHIAY;001P4000004ZKADIA4;ACT;true;
001P4000004b8dPIAQ;001P4000004YBDPIA4;ACT;true;
001P4000004bABKIA2;001P4000004YqyXIAS;ACT;true;
001P4000004b3toIAA;001P4000004YgeQIAS;ACT;true;
001P4000004bDz4IAE;001P4000004YKtsIAG;ACT;false;
001P4000004bAZYIA2;001P4000004YsezIAC;ACT;true;
001P4000004bDdbIAE;001P4000005Q09iIAC;ACT;true;
001P4000004bDfIIAU;001P4000004YUfCIAW;ACT;false;
001P4000007cPO8IAM;001P4000007cQVSIA2;ACT;true;
001P4000004bABKIA2;001P4000004ZEsLIAW;ACT;false;
001P4000004b5UqIAI;001P4000004YflLIAS;ACT;false;
001P4000004b1AaIAI;001P4000004YmObIAK;ACT;true;
001P4000004b5LSIAY;001P4000004ZRzZIAW;ACT;true;
001P4000004bE3hIAE;001P4000004ZBhVIAW;ACT;true;
001P4000004bCvBIAU;001P4000004YUbLIAW;ACT;true;
001P4000004bCvBIAU;001P4000004Yi1oIAC;INA;false;
001P4000004bE3OIAU;001P4000004YNHpIAO;ACT;true;
001P4000004b9S7IAI;001P4000004Z3ykIAC;ACT;false;
001P4000004b5LSIAY;001P4000004Yn16IAC;ACT;false;
001P4000004bEJkIAM;001P4000004YX2oIAG;ACT;false;
001P4000005RH8qIAG;001P4000004YYKGIA4;INA;false;
001P4000004bDFQIA2;001P4000004YSZXIA4;ACT;false;
001P4000004b5wHIAQ;001P4000005R92rIAC;ACT;true;
001P4000004b5wHIAQ;001P4000005QjMxIAK;ACT;false;
001P4000004bDflIAE;001P4000005QhZVIA0;ACT;true;
001P4000004bDfnIAE;001P4000005QhZVIA0;ACT;true;
001P4000005RH8qIAG;001P4000004ZR4uIAG;INA;false;
001P4000005RH8qIAG;001P4000004YXOjIAO;ACT;true;
001P4000005RH8qIAG;001P4000004YlkkIAC;ACT;false;
001P4000005RH8qIAG;001P4000004YqV7IAK;ACT;false;
001P4000004bDIvIAM;001P4000004YX4uIAG;INA;false;
001P4000004bCxvIAE;001P4000004Yi9PIAS;ACT;true;
001P4000004bCGpIAM;001P4000004Yi1oIAC;ACT;false;
001P4000004bDIvIAM;001P4000004YnvIIAS;INA;false;
001P4000004bB0mIAE;001P4000004ZO8WIAW;ACT;true;
001P4000004bABrIAM;001P4000004Yh24IAC;ACT;true;
001P4000004bDxAIAU;001P4000004ZTZgIAO;INA;false;
001P4000004bDxAIAU;001P4000004YsN3IAK;ACT;true;
001P4000004bB6IIAU;001P4000004ZN13IAG;ACT;false;
001P4000004bB6PIAU;001P4000004YbRoIAK;ACT;true;
001P4000004bE70IAE;001P4000004ZKNHIA4;ACT;false;
001P4000004bE70IAE;001P4000004YfqHIAS;ACT;true;
001P4000004b6zfIAA;001P4000004YnhHIAS;ACT;true;
001P4000004bDaRIAU;001P4000004YV0iIAG;ACT;true;
001P4000004bDaSIAU;001P4000004YV0iIAG;ACT;true;
001P4000004bDIvIAM;001P4000004YtASIA0;INA;false;
001P4000004bDIvIAM;001P4000004YrCiIAK;ACT;true;
001P4000004b8mCIAQ;001P4000004YqVEIA0;ACT;true;
001P4000004bCGpIAM;001P4000004ZWwZIAW;ACT;false;
001P4000004bEL8IAM;001P4000004YhiRIAS;INA;false;
001P4000004bEL8IAM;001P4000005QmGiIAK;ACT;true;
001P4000007cTgCIAU;001P4000004Yl3yIAC;ACT;true;
001P4000004bEElIAM;001P4000005QBY7IAO;ACT;true;
001P4000004bEElIAM;001P4000004YhtLIAS;INA;false;
001P4000004bF0zIAE;001P4000004ZBEWIA4;ACT;true;
001P4000004bF0zIAE;001P4000007cUykIAE;INA;false;
001P4000004bEWXIA2;001P4000004Yl13IAC;INA;false;
001P4000004bAjfIAE;001P4000004Yk8vIAC;ACT;true;
001P4000004bAjlIAE;001P4000005QBY7IAO;ACT;true;
001P4000004bDG6IAM;001P4000004ZOMQIA4;INA;false;
001P4000004b9o2IAA;001P4000004YLL2IAO;ACT;true;
001P4000004b7byIAA;001P4000004Yb3EIAS;ACT;true;
001P4000004b7kKIAQ;001P4000004YiSYIA0;INA;false;
001P4000004bAGZIA2;001P4000004Yi1oIAC;ACT;true;
001P4000004b6etIAA;001P4000004YKtsIAG;ACT;true;
001P4000004b6oQIAQ;001P4000004Z87XIAS;ACT;true;
001P4000004bF0zIAE;001P4000004ZQ4QIAW;INA;false;
001P4000004b7kKIAQ;001P4000004YJCmIAO;ACT;true;
001P4000004bDCUIA2;001P4000004YbeDIAS;ACT;false;
001P4000004bE1mIAE;001P4000004ZUihIAG;ACT;true;
001P4000004b7jGIAQ;001P4000004YfaAIAS;ACT;true;
001P4000004bENAIA2;001P4000004Z87XIAS;ACT;true;
001P4000004bBNiIAM;001P4000004Z3xZIAS;ACT;false;
001P4000004bErxIAE;001P4000004YV0xIAG;ACT;true;
001P4000004bEs0IAE;001P4000004YV0xIAG;ACT;true;
001P4000004bEs1IAE;001P4000004YV0xIAG;ACT;true;
001P4000004b9sOIAQ;001P4000004YenDIAS;ACT;true;
001P4000004bBuIIAU;001P4000004Z2frIAC;ACT;true;
001P4000005RFwDIAW;001P4000004YeGvIAK;INA;false;
001P4000004bDG6IAM;001P4000005QN7rIAG;ACT;true;
001P4000004bF93IAE;001P4000005QgpFIAS;ACT;true;
001P4000005RFwDIAW;001P4000004YonXIAS;INA;false;
001P4000005RFwDIAW;001P4000004ZEXWIA4;ACT;true;
001P4000005RFwDIAW;001P4000004YaqbIAC;INA;false;
001P4000005RFwDIAW;001P4000004ZKepIAG;ACT;false;
001P4000005RFwDIAW;001P4000004YkyUIAS;ACT;false;
001P4000004b6XcIAI;001P4000004ZSqbIAG;ACT;false;
001P4000004b9IgIAI;001P4000004ZBUpIAO;ACT;false;
001P4000004bES8IAM;001P4000004Ya7CIAS;INA;false;
001P4000004bAlqIAE;001P4000004ZXDaIAO;ACT;true;
001P4000004bB6kIAE;001P4000004ZNCUIA4;ACT;true;
001P4000004bAk9IAE;001P4000004YlkmIAC;ACT;true;
001P4000004bFvdIAE;001P4000004YlkmIAC;ACT;true;
001P4000004b3s4IAA;001P4000004ZOiYIAW;ACT;true;
001P4000004bA8QIAU;001P4000004ZLibIAG;ACT;true;
001P4000004bBfiIAE;001P4000004YZW8IAO;ACT;true;
001P4000004bEUIIA2;001P4000004YenzIAC;ACT;false;
001P4000004b6atIAA;001P4000004YdJrIAK;ACT;false;
001P4000004bFnSIAU;001P4000004YXOEIA4;INA;false;
001P4000004bFnSIAU;001P4000004YdzGIAS;INA;false;
001P4000004bFnSIAU;001P4000004YWZaIAO;INA;false;
001P4000004bFnSIAU;001P4000004YJCmIAO;INA;false;
001P4000004bFnSIAU;001P4000004YY7LIAW;INA;false;
001P4000004bFnSIAU;001P4000005QylmIAC;ACT;true;
001P4000007cVOcIAM;001P4000004YOopIAG;ACT;true;
001P4000004bBfMIAU;001P4000004ZO8YIAW;ACT;false;
001P4000004bD2hIAE;001P4000004ZBhVIAW;ACT;true;
001P4000004bCI5IAM;001P4000004ZM2FIAW;ACT;true;
001P4000004bDsMIAU;001P4000004YelwIAC;ACT;true;
001P4000004bBavIAE;001P4000004YmIWIA0;ACT;true;
001P4000004bColIAE;001P4000004YvfEIAS;ACT;true;
001P4000004bAwaIAE;001P4000004YKtsIAG;ACT;true;
001P4000004b6qqIAA;001P4000004YjGkIAK;ACT;false;
001P4000004bBDBIA2;001P4000004Ya7CIAS;ACT;true;
001P4000004bBbJIAU;001P4000005QU2pIAG;ACT;true;
001P4000004bEI4IAM;001P4000005Q2wNIAS;ACT;true;
001P4000004b79bIAA;001P4000004YtSqIAK;ACT;false;
001P4000007cVOdIAM;001P4000004YLzGIAW;ACT;true;
001P4000004bGILIA2;001P4000004YhlRIAS;ACT;false;
001P4000004bGq2IAE;001P4000005QALwIAO;ACT;true;
001P4000004bBJMIA2;001P4000005R2spIAC;ACT;true;
001P4000004bBJWIA2;001P4000005Q76EIAS;ACT;true;
001P4000004bGy8IAE;001P4000004Yh44IAC;ACT;false;
001P4000007cXobIAE;001P4000004YVPWIA4;ACT;true;
001P4000004bCIdIAM;001P4000004ZM2FIAW;ACT;true;
001P4000004bCqLIAU;001P4000004YLxCIAW;ACT;true;
001P4000004bDJGIA2;001P4000004YOliIAG;ACT;true;
001P4000004bDJmIAM;001P4000004Z6zLIAS;ACT;true;
001P4000004bFIyIAM;001P4000004YW5CIAW;ACT;false;
001P4000007cXocIAE;001P4000005R76AIAS;ACT;true;
001P4000007cXocIAE;001P4000004YY8PIAW;ACT;false;
001P4000004b86UIAQ;001P4000005Qye6IAC;ACT;true;
001P4000007cXodIAE;001P4000004YpsHIAS;ACT;true;
001P4000007cXodIAE;001P4000004Z568IAC;ACT;false;
001P4000007cXodIAE;001P4000006aAjqIAE;ACT;false;
001P4000004bFeEIAU;001P4000005QBTRIA4;ACT;true;
001P4000004bHe8IAE;001P4000004Ym3HIAS;INA;false;
001P4000004bHe8IAE;001P4000005QE4cIAG;ACT;true;
001P4000004bHe8IAE;001P4000004ZSKQIA4;INA;false;
001P4000004bHe8IAE;001P4000004YaP4IAK;INA;false;
001P4000004b9hkIAA;001P4000005R41RIAS;ACT;true;
001P4000004bBuYIAU;001P4000004YYp2IAG;ACT;true;
001P4000004bCBwIAM;001P4000004ZDy6IAG;ACT;false;
001P4000004bFUOIA2;001P4000004YbYAIA0;ACT;true;
001P4000004bAugIAE;001P4000004ZXXPIA4;ACT;true;
001P4000004bGWoIAM;001P4000004YJEYIA4;ACT;true;
001P4000004bH1CIAU;001P4000004YqC2IAK;ACT;true;
001P4000004bAreIAE;001P4000004YmOcIAK;ACT;true;
001P4000004bAreIAE;001P4000004YZqxIAG;INA;false;
001P4000004bFEKIA2;001P4000005R2PUIA0;ACT;true;
001P4000004bH00IAE;001P4000005QxHnIAK;ACT;true;
001P4000004bH01IAE;001P4000005R2J2IAK;ACT;true;
001P4000004bH01IAE;001P4000005R41RIAS;INA;false;
001P4000004bH01IAE;001P4000004YVdWIAW;INA;false;
001P4000007cZFGIA2;001P4000004YUcxIAG;ACT;true;
001P4000004bAuaIAE;001P4000004Z1bxIAC;INA;false;
001P4000004bAuaIAE;001P4000005QdShIAK;ACT;true;
001P4000004bAbTIAU;001P4000005R2J8IAK;ACT;true;
001P4000007cZFHIA2;001P4000004YRRyIAO;ACT;true;
001P4000004bGqnIAE;001P4000004YOqaIAG;INA;false;
001P4000004bIwiIAE;001P4000004Z0zCIAS;ACT;true;
001P4000004b5XMIAY;001P4000004ZCLzIAO;ACT;true;
001P4000004b5XMIAY;001P4000004YUl7IAG;ACT;false;
001P4000004bHzIIAU;001P4000004YDtkIAG;ACT;true;
001P4000004bI2fIAE;001P4000004ZSo6IAG;ACT;false;
001P4000004bI6yIAE;001P4000004ZXXPIA4;ACT;true;
001P4000004bI6yIAE;001P4000004YkyVIAS;INA;false;
001P4000004bIYRIA2;001P4000004YQipIAG;ACT;true;
001P4000004b8xuIAA;001P4000004Ya7CIAS;ACT;true;
001P4000004bGLqIAM;001P4000004YQfrIAG;ACT;true;
001P4000004bGLrIAM;001P4000004YQfrIAG;ACT;true;
001P4000005RL0gIAG;001P4000004YpIzIAK;ACT;true;
001P4000004bGqnIAE;001P4000004YaIUIA0;INA;false;
001P4000004bGqnIAE;001P4000005QnGnIAK;ACT;true;
001P4000007cZFIIA2;001P4000004YX4pIAG;ACT;true;
001P4000007cZFJIA2;001P4000004YqepIAC;ACT;true;
001P4000004bIYeIAM;001P4000005QxHnIAK;ACT;true;
001P4000004bFuOIAU;001P4000004ZFeqIAG;ACT;false;
001P4000004bGIxIAM;001P4000005Q2mVIAS;ACT;true;
001P4000004bIjsIAE;001P4000004ZKADIA4;ACT;true;
001P4000004bIjsIAE;001P4000004Yl3yIAC;ACT;false;
001P4000004bAkPIAU;001P4000004ZFMTIA4;ACT;true;
001P4000004bJMZIA2;001P4000004YXOEIA4;ACT;true;
001P4000004bJMeIAM;001P4000004YSnyIAG;ACT;true;
001P4000004bGLrIAM;001P4000004YWF9IAO;INA;false;
001P4000004bHYAIA2;001P4000004Z5TNIA0;ACT;true;
001P4000004b6KrIAI;001P4000004ZCVqIAO;ACT;true;
001P4000004bDngIAE;001P4000004ZBM2IAO;ACT;false;
001P4000004bIqDIAU;001P4000004Yg6bIAC;ACT;true;
001P4000004bD7iIAE;001P4000004YpZjIAK;ACT;true;
001P4000004bD7iIAE;001P4000004ZGuEIAW;ACT;false;
001P4000004b8OiIAI;001P4000004YagRIAS;ACT;true;
001P4000004bGFwIAM;001P4000004ZEiqIAG;INA;false;
001P4000004bGFwIAM;001P4000004ZF7jIAG;INA;false;
001P4000004bGFwIAM;001P4000004Yb5jIAC;ACT;true;
001P4000004bDcDIAU;001P4000004ZH7EIAW;INA;false;
001P4000004bDcDIAU;001P4000004YZm6IAG;INA;false;
001P4000004bDcDIAU;001P4000004YLBDIA4;INA;false;
001P4000004bDcDIAU;001P4000005QYpkIAG;ACT;true;
001P4000004b9vkIAA;001P4000005R1JmIAK;ACT;true;
001P4000004bGXKIA2;001P4000005QntZIAS;ACT;true;
001P4000007bwdqIAA;001P4000004YkxkIAC;ACT;true;
001P4000004bJGGIA2;001P4000005QYzKIAW;ACT;true;
001P4000004bIiFIAU;001P4000005Qk7fIAC;ACT;true;
001P4000004bKNJIA2;001P4000005QudDIAS;ACT;true;
001P4000004b9JJIAY;001P4000005QudCIAS;ACT;true;
001P4000004b7mSIAQ;001P4000004YMvDIAW;ACT;true;
001P4000004bFBPIA2;001P4000004YaIOIA0;ACT;true;
001P4000004bK2HIAU;001P4000004Z3xZIAS;ACT;true;
001P4000004bJRpIAM;001P4000004ZKADIA4;ACT;true;
001P4000004bEIVIA2;001P4000004YcgmIAC;ACT;false;
001P4000004bCUwIAM;001P4000004YcgmIAC;ACT;false;
001P4000004bJpWIAU;001P4000004ZWwZIAW;ACT;true;
001P4000004bGvNIAU;001P4000004YYrZIAW;ACT;true;
001P4000004bK2OIAU;001P4000004Z9d4IAC;ACT;true;
001P4000004bDgqIAE;001P4000004YdGuIAK;ACT;true;
001P4000004bDgzIAE;001P4000004YfY7IAK;ACT;false;
001P4000004bINgIAM;001P4000004Z87XIAS;ACT;true;
001P4000004bM11IAE;001P4000004YaIYIA0;ACT;true;
001P4000004bEDqIAM;001P4000004YlkmIAC;ACT;true;
001P4000004bEDsIAM;001P4000004YlkmIAC;ACT;true;
001P4000004bCzLIAU;001P4000004ZLZcIAO;ACT;true;
001P4000004b5twIAA;001P4000004YTOgIAO;ACT;true;
001P4000004bIfPIAU;001P4000004ZVQEIA4;ACT;false;
001P4000004b3XLIAY;001P4000004ZTedIAG;ACT;true;
001P4000004b3XNIAY;001P4000004YNxmIAG;ACT;false;
001P4000004bITdIAM;001P4000004ZDY0IAO;INA;false;
001P4000004bKbqIAE;001P4000005Q09iIAC;ACT;true;
001P4000007cS6KIAU;001P4000004YThfIAG;ACT;true;
001P4000004bITdIAM;001P4000004Yl1qIAC;ACT;true;
001P4000007cS6LIAU;001P4000004YuyfIAC;ACT;true;
001P4000004bJOFIA2;001P4000004ZWwZIAW;ACT;true;
001P4000004bCzTIAU;001P4000007cXzrIAE;INA;false;
